date,content,username,like_count,retweet_count
2022-10-16 02:00:36+00:00,"🏁 #Moto2 RACE 🏁

@AlonsoLopez_21 dominates at Phillip Island! 🔥

#AustralianGP 🇦🇺 https://t.co/3xnfmG6hmh",MotoGP,431,121
2022-10-16 01:57:42+00:00,"Medical Info 📋

#Moto2 rider #14 @TonyArbolino has been taken to the medical centre for a check-up 

#AustralianGP 🇦🇺",MotoGP,210,23
2022-10-16 01:56:45+00:00,"@simonecorsi @Jorge_Navarro9 @TonyArbolino Medical Info 📋

#Moto2 riders #9 @Jorge_Navarro9 and #24 @simonecorsi have gone to the medical centre for a check-up 

#AustralianGP 🇦🇺",MotoGP,128,20
2022-10-16 01:55:03+00:00,"💔 @Afernandez37 

#AustralianGP 🇦🇺 https://t.co/P2FyncFgq8",MotoGP,383,70
2022-10-16 01:54:18+00:00,"Get your popcorn ready for the battle for P5 as well 🍿

#AustralianGP 🇦🇺 https://t.co/F8leHl073b",MotoGP,116,22
2022-10-16 01:52:29+00:00,"There he is! @AlonsoLopez_21 👋

Just popping in to inform you that he holds a 3.1s lead on @37_pedroacosta 🔥

#AustralianGP 🇦🇺 https://t.co/gLTRw41KXi",MotoGP,133,25
2022-10-16 01:49:45+00:00,"Following @Afernandez37's tumble, this is the battle for P3 ⚔️

@jakedixonracing 🆚 @cameronbeaubier 

#AustralianGP 🇦🇺 https://t.co/GsUePm6oyg",MotoGP,116,16
2022-10-16 01:46:47+00:00,"D R A M A 😱

@Afernandez37 crashes out, handing @AiOgura79 the championship lead 🤯

#AustralianGP 🇦🇺 https://t.co/fqQb2jbJZh",MotoGP,948,223
2022-10-16 01:43:54+00:00,"Gutting 💔

Celestino Vietti's race is over as he crashes out at T6 while he was comfortably in the Top 10 💥

#AustralianGP 🇦🇺 https://t.co/1jZHBrbZWr",MotoGP,189,37
2022-10-16 01:38:43+00:00,"An extremely tough one for @AiOgura79 as it stands 😱

The Japanese is struggling in P14 behind @Joerobertsracer ⚠️

#AustralianGP 🇦🇺 https://t.co/G5YmeoZMlX",MotoGP,127,30
2022-10-16 01:36:24+00:00,"No team orders here ❌

@37_pedroacosta is up to P2 and primed to chase down @AlonsoLopez_21 👊

#AustralianGP 🇦🇺 https://t.co/oiOEgDlPhu",MotoGP,123,19
2022-10-16 01:34:58+00:00,"A big one between @simonecorsi and @Jorge_Navarro9 💥
 
And shortly after @TonyArbolino is out of contention at T8 ⚠️

#AustralianGP 🇦🇺 https://t.co/D53yvJtrZi",MotoGP,615,140
2022-10-16 01:30:06+00:00,"✌️ @TonyArbolino slots into 2nd 

#AustralianGP 🇦🇺 https://t.co/0XYuKR1wIP",MotoGP,129,17
2022-10-16 01:28:22+00:00,"LLP served ✅

@AlonsoLopez_21 still has a hefty margin on @Aldeguer54 🤯

#AustralianGP 🇦🇺 https://t.co/Mcz7UuDzH2",MotoGP,143,29
2022-10-16 01:26:32+00:00,"As the Boscoscuro duo leads, an exciting intra-team battle between @37_pedroacosta and @Afernandez37 shapes up! 🔥 

#AustralianGP 🇦🇺 https://t.co/3WMVG24QIM",MotoGP,118,18
2022-10-16 01:23:28+00:00,"👊 @TonyArbolino nails the start but it didn't take @AlonsoLopez_21 too long to take the lead! And remember he's got a Long Lap Penalty to serve! 

#AustralianGP 🇦🇺 https://t.co/igHZRbnTzR",MotoGP,155,35
2022-10-16 01:19:14+00:00,"🏆 We have a brand-new #Moto3 WORLD CHAMPION! 🏆

Get to know @IzanGuevara28 a bit more by glancing through his short but impressive racing career ✨

#1ZAN | 📰

https://t.co/R1N2YPHseo",MotoGP,262,67
2022-10-16 01:19:03+00:00,"An all-Spanish front row and a lot at stake 🇪🇸 

@Aldeguer54 ➡️ @Afernandez37 ➡️ @AlonsoLopez_21

#AustralianGP 🇦🇺 https://t.co/XIrPMBh9RL",MotoGP,125,19
2022-10-16 01:16:38+00:00,"His career-best qualifying result 👍

@18ManuGonzalez will have a shot from P7 today 👊

#AustralianGP 🇦🇺 https://t.co/LzWgRHIVN4",MotoGP,122,16
2022-10-16 01:14:32+00:00,"Tiger Tony from the second row 👀 

The #ThaiGP winner has a chance to replicate his success from a fortnight ago! 💥

#AustralianGP 🇦🇺 https://t.co/cr4WybSFR8",MotoGP,122,18
2022-10-16 01:13:08+00:00,"A complicated qualifying for @AiOgura79, as he's set to start from P13 😌

The Japanese rider will have a mountain to climb shortly ⛰️

#AustralianGP 🇦🇺 https://t.co/E88TzlC0PD",MotoGP,211,49
2022-10-16 01:11:12+00:00,"Busy grid, focussed riders 😎

It's #Moto2 race time at Phillip Island! 💥

#AustralianGP 🇦🇺 https://t.co/9fl3JhCEU0",MotoGP,137,28
2022-10-16 01:07:23+00:00,"This is how the #Moto3 championship stands! 📊

The fight behind your newly-crowned World Champion is still open ⚔️

#AustralianGP 🇦🇺 | #1ZAN https://t.co/mGOl4JrwQD",MotoGP,285,64
2022-10-16 01:05:41+00:00,"The #AustralianGP 🇦🇺 truly delivered! 🤩

What a whirlwind of emotions as @IzanGuevara28 cruises to the race win and World Championship glory 🏆

#1ZAN https://t.co/rMpAzQ0sTH",MotoGP,257,79
2022-10-16 01:04:56+00:00,"The pit board and the golden helmet ✅

Just World Champion things 😎

#AustralianGP 🇦🇺 | #1ZAN https://t.co/lq9xhL7Xyu",MotoGP,409,114
2022-10-16 01:02:31+00:00,"We get the feeling that's @IzanGuevara28's favourite trophy yet! 🏆

#AustralianGP 🇦🇺 | #1ZAN https://t.co/zI6t0ldwy6",MotoGP,372,88
2022-10-16 01:00:59+00:00,"THE reason why we go racing ❤️

#1ZAN | #AustralianGP 🇦🇺 https://t.co/eEsHYpCbcw",MotoGP,547,104
2022-10-16 00:58:32+00:00,"There's going to be one massive party at the @AsparTeam tonight! 🙌

#AustralianGP 🇦🇺 https://t.co/o4ZEJnFI9U",MotoGP,344,70
2022-10-16 00:56:43+00:00,"How brilliant to have Nico Terol deliver the golden helmet to @IzanGuevara28! 👏

A key part of the @AsparTeam and a World Champion with them himself! 🙌

#AustralianGP 🇦🇺 https://t.co/IOqO29jnQA",MotoGP,641,152
2022-10-16 00:54:03+00:00,"The true mark of a Champion! ✅

Rivals and friends alike line up to congratulate the new World Champ! ❤️

#AustralianGP 🇦🇺 https://t.co/9eFtQEbY5e",MotoGP,477,135
2022-10-16 00:52:34+00:00,"What a fierce ride from P8 for @Denizoncu53! 👏 

The Turkish sensation claims his second podium finish of 2022!  🥈

#AustralianGP 🇦🇺 https://t.co/OJglMMeu8I",MotoGP,339,50
2022-10-16 00:51:50+00:00,"Let the waterworks begin! 🙌

You're not dreaming, @IzanGuevara28! You are the World Champion! 🔥

#AustralianGP 🇦🇺 https://t.co/u9x3RqXixi",MotoGP,753,200
2022-10-16 00:51:49+00:00,"That's P3 for @garciadols11! 

The Spaniard climbs onto the podium for the first time since Assen! 🥉

#AustralianGP 🇦🇺 https://t.co/WSexWUtMkW",MotoGP,174,36
2022-10-16 00:48:37+00:00,"IZAN GUEVARA - CHAMPION OF THE WORLD! 🏆

#Moto3 has a new King! 👑

#1ZAN https://t.co/uBJvbvVCyM",MotoGP,1179,427
2022-10-16 00:45:04+00:00,"The NEW #Moto3 WORLD CHAMPION! 🏆

2022 is @izanguevara28’s year! 👑

#1ZAN https://t.co/eu8goJVSl0",MotoGP,4967,1381
2022-10-16 00:44:43+00:00,"🏁 #Moto3 RACE 🏁

@IzanGuevara28 SEALS CHAMPIONSHIP GLORY WITH VICTORY! 🏆👑

#AustralianGP 🇦🇺 https://t.co/ufb2f8j8vT",MotoGP,823,217
2022-10-16 00:42:44+00:00,"ONE LAP FOR THE TITLE! 🚨

It's time for the lap OF YOUR LIFE, IZAN! ✊

#AustralianGP 🇦🇺 https://t.co/JNAnoA9dJa",MotoGP,290,39
2022-10-16 00:40:41+00:00,"THIS IS MADNESS! 😱

Every corner the Championship is changing! ⚔️

#AustralianGP 🇦🇺 https://t.co/SuPSC1BJpo",MotoGP,181,30
2022-10-16 00:39:03+00:00,"How late on the brakes?! 🤯

@garciadols11 goes from 4th to 1st! 🔥

#AustralianGP 🇦🇺 https://t.co/mdXtm1lOq2",MotoGP,117,23
2022-10-16 00:37:31+00:00,"FIVE TO GO! 🔄

How's your composure, @IzanGuevara28?! 🤯

#AustralianGP 🇦🇺 https://t.co/7boPT8B1e9",MotoGP,143,24
2022-10-16 00:34:58+00:00,"Medical Info 📋

#Moto3 rider #19 @ScottOgden19 has been taken to the medical center for a check after his crash 

#AustralianGP 🇦🇺",MotoGP,135,12
2022-10-16 00:32:45+00:00,"It's desperation time for @garciadols11 now! 🚨

If he wants to keep this Championship alive he has to get in front of @IzanGuevara28 and he needs help from @AyumuSasaki1 too! 🤜🤛

#AustralianGP 🇦🇺 https://t.co/sfcw6KNMKG",MotoGP,139,29
2022-10-16 00:28:50+00:00,"@daniholgado96 @Taiyofurusato72 Medical Info Update 📋
 
#Moto3 rider #96 @daniholgado96 has been declared fit 

#AustralianGP 🇦🇺",MotoGP,85,7
2022-10-16 00:27:13+00:00,"@daniholgado96 @Taiyofurusato72 Medical Info Update 📋
 
#Moto3 rider #72 @Taiyofurusato72 has been declared fit 
 
#AustralianGP 🇦🇺",MotoGP,93,7
2022-10-16 00:26:34+00:00,"There is no more perfect way to seal a World Championship than with a victory! 💯

But @garciadols11 isn't letting @IzanGuevara28 have it all his own way! ⚔️

Second is still enough for the World Title though! 🏆

#AustralianGP 🇦🇺 https://t.co/fKy2hNviJS",MotoGP,130,30
2022-10-16 00:20:18+00:00,"@IzanGuevara28 LEADS! 👏

He wants to win this thing right here, right now! 🏆👀

#AustralianGP 🇦🇺 https://t.co/5vAG5vhn7U",MotoGP,30,11
2022-10-16 00:20:04+00:00,"@daniholgado96 @Taiyofurusato72 Medical Info 📋
 
#Moto3 riders #72 @Taiyofurusato72 and #96 @daniholgado96 have been taken to the medical centre for a check after the crash

#AustralianGP 🇦🇺",MotoGP,77,13
2022-10-16 00:16:35+00:00,"📈 @IzanGuevara28 is on the move! 

He was briefly in a position to give him the world title but now he's been barged backwards! 🔄

#AustralianGP 🇦🇺 https://t.co/JgfbCplq4N",MotoGP,134,32
2022-10-16 00:12:14+00:00,"We've lost two at the Hayshed! 😮

@daniholgado96 and @Taiyofurusato72 crash out! 💥

#AustralianGP 🇦🇺 https://t.co/UGKEqYVcUD",MotoGP,190,18
2022-10-16 00:10:39+00:00,"A tense first lap for the Champion-elect! 😮

#AustralianGP 🇦🇺 https://t.co/8MzzBwHO8P",MotoGP,170,30
2022-10-16 00:09:43+00:00,"Across the line at the end of lap 1! 💨

Moreira leads heading into lap 2! 👏

#AustralianGP 🇦🇺 https://t.co/oCXZ2fITrD",MotoGP,123,24
2022-10-16 00:07:58+00:00,"🚦 WE ARE RACING IN AUSTRALIA 🚦

Holeshot for @garciadols11! 🚀

@IzanGuevara28 is 6th! 👀

#AustralianGP 🇦🇺 https://t.co/nWyXjrU9Ud",MotoGP,151,44
2022-10-16 00:03:36+00:00,"One last look at your front row! 👇

Will it be a Championship Sunday or will the fight roll on to Malaysia?! 🤔

#AustralianGP 🇦🇺 https://t.co/FvAfASEr1t",MotoGP,136,29
2022-10-16 00:00:13+00:00,"Dry race declared! ☀️

#AustralianGP 🇦🇺 https://t.co/0dveLREMwh",MotoGP,190,52
2022-10-15 23:58:49+00:00,"The nerves must be through the roof! 😅

@IzanGuevara28 is on the verge of championship glory! 👀

#AustralianGP 🇦🇺 https://t.co/pTF0Mgc6tX",MotoGP,134,21
2022-10-15 23:57:25+00:00,"Half of the track is dry, the other half is wet! 🔄

It seems like slicks are going to be the way to go! 🤔

#AustralianGP 🇦🇺 https://t.co/vtd7l256ZV",MotoGP,128,18
2022-10-15 23:49:18+00:00,"IT'S RACE TIME! 🙌

Oh... not quite. A short 5-minute delay due to track conditions! ⏱️

#AustralianGP 🇦🇺 https://t.co/Ylmc6S4nLf",MotoGP,306,57
2022-10-15 23:25:00+00:00,"🔝 @JohannZarco1 tops warm-up as classic unexpected Phillip Island rain arrives 🌧️

#AustralianGP 🇦🇺 | 📰
https://t.co/2lfrfxsZDt",MotoGP,91,15
2022-10-15 23:17:18+00:00,"The Riders are on track and the Parade lap is about to start 🙌

Join us in celebration of #MotoGP’s return to the #AustralianGP 🇦🇺
https://t.co/qq0GRzG6C6",MotoGP,124,26
2022-10-15 23:16:21+00:00,"Who will conquer Phillip Island today? 🥇 

#AustralianGP 🇦🇺 https://t.co/Qkv36tDjgF",MotoGP,215,38
2022-10-15 23:07:34+00:00,"That's your lot then! ✅

@JohannZarco1 tops #MotoGP warm-up! Next, we race 😎

#AustralianGP 🇦🇺 https://t.co/AgCqqBiAND",MotoGP,191,30
2022-10-15 23:04:44+00:00,"Things were lively straight away for @marcmarquez93! 😮 

#AustralianGP 🇦🇺 https://t.co/PWI9WxX07c",MotoGP,650,110
2022-10-15 23:01:29+00:00,"It looks as though @marcmarquez93 got caught out by the white line! 💥

The Honda man is all OK 👍

#AustralianGP 🇦🇺 https://t.co/PvEN9SNJpG",MotoGP,1160,168
2022-10-15 22:59:34+00:00,"A brief bit of motocross for @FabioQ20! 😅

#AustralianGP 🇦🇺 https://t.co/TznZ14LeVU",MotoGP,862,102
2022-10-15 22:58:11+00:00,"A little close for comfort between the future teammates! ⚠️

The boss watches on 👀

#AustralianGP 🇦🇺 https://t.co/bpRDTIFQ5g",MotoGP,375,53
2022-10-15 22:55:27+00:00,"Most riders on track now! ✊

All just looking to get some experience in these conditions in case it's the same in the race later! 🚨

#AustralianGP 🇦🇺 https://t.co/Z7Sd0v7xuo",MotoGP,178,23
2022-10-15 22:48:22+00:00,"Rain coming down hard? 🌧️

@jackmilleraus fancies going out for a play 😎

#AustralianGP 🇦🇺 https://t.co/YZHz51isXA",MotoGP,368,57
2022-10-15 22:44:34+00:00,"Uh oh 👀

The rain has arrived 🌧️

#AustralianGP 🇦🇺 https://t.co/dP8FTJeUDa",MotoGP,411,51
2022-10-15 22:42:26+00:00,"A final chance to get slightly more comfortable! 💨

#MotoGP warm-up begins! 🚦

#AustralianGP 🇦🇺 https://t.co/wzRKpQ3kV8",MotoGP,217,32
2022-10-15 22:36:05+00:00,"Last practice before we go racing 🙌

Join us now for build up to #MotoGP Warm-up and catch all of today’s racing from all classes here 👉 https://t.co/rnlSvPmsUQ with #VideoPass

#AustralianGP 🇦🇺
https://t.co/JEYnTQM0Zt",MotoGP,105,13
2022-10-15 22:34:19+00:00,"🔝 @AlonsoLopez_21 tops #Moto2 warm-up, mastering these damp conditions 

Canet finishes second but falters at the very end 😱

#AustralianGP 🇦🇺 https://t.co/DwXWW34hBT",MotoGP,162,26
2022-10-15 22:26:42+00:00,"Rising and shining 🔥

@AlonsoLopez_21 is definitely one to watch out for today 👀

#AustralianGP 🇦🇺 https://t.co/1ZKSf6FK6u",MotoGP,121,11
2022-10-15 22:24:14+00:00,"Glad to see @somkiat35 in action! ✌️

The Thai rider suffered two fast crashes this weekend and has been declared fit prior to warm-up ✅

#AustralianGP 🇦🇺 https://t.co/7KXtoHUBkT",MotoGP,164,44
2022-10-15 22:21:25+00:00,"#Moto2 warm-up is next 🟢

#AustralianGP 🇦🇺 https://t.co/qvZB68UBg5",MotoGP,135,10
2022-10-15 22:15:54+00:00,"@somkiat35 Medical Info Update 📋

#Moto2 rider #35 @somkiat35 has been declared fit 

#AustralianGP 🇦🇺",MotoGP,114,17
2022-10-15 22:14:45+00:00,"Quickest in the tricky morning conditions! ✅

@david64official is fastest in #Moot3 warm-up 🔝

#AustralianGP 🇦🇺 https://t.co/pXdReKALgd",MotoGP,119,25
2022-10-15 22:10:19+00:00,"Getting quicker and quicker with every lap ✊

#AustralianGP 🇦🇺 https://t.co/cZBJLtjTfd",MotoGP,146,9
2022-10-15 22:06:45+00:00,"Quite damp out there this morning! ⚠️

But the sun is out so hopefully it won't take long to dry 🤞

#AustralianGP 🇦🇺 https://t.co/sjglVYL5zu",MotoGP,145,9
2022-10-15 22:02:56+00:00,"Will it be a Championship Sunday?! 🤔

It's match point @IzanGuevara28 today! 👊

#AustralianGP 🇦🇺 https://t.co/6TewJ7ovsJ",MotoGP,157,14
2022-10-15 22:00:29+00:00,"A first home GP awaits @joelkelso66 today! 🙌

#AustralianGP 🇦🇺 https://t.co/OXRT2NgWr9",MotoGP,109,8
2022-10-15 21:57:00+00:00,"Rise and shine! 👋

It's Phillip Island RACE DAY time! 🙌

#AustralianGP 🇦🇺 https://t.co/x3AjSv2MHQ",MotoGP,596,65
2022-10-15 21:30:00+00:00,"11 years ago today, the Phillip Island crowd rose to their feet as @Official_CS27 clinched his second #MotoGP title! 🏆🏆

This race also saw the final podium finish for Marco Simoncelli before his tragic loss at the following race ❤️ 

#AustralianGP 🇦🇺 https://t.co/LrUStaTyWh",MotoGP,614,76
2022-10-15 19:36:07+00:00,"It's RACE DAY Down Under! 🔥 

Who's your favourite for the WIN today? 👇 

#AustralianGP 🇦🇺 https://t.co/47mLXEQNCQ",MotoGP,815,77
2022-10-15 13:32:22+00:00,"Until today @lorenzo99 had been the fastest-ever rider on Phillip Island 💨

But thanks to a stunning 1:27.767 @88jorgemartin has broken the oldest all-time lap record in #MotoGP and both Jorges have talked about it  👇

#AustralianGP 🇦🇺 | 🎥
https://t.co/bYlzyzhAFp",MotoGP,375,34
2022-10-15 12:45:00+00:00,"🔝 @PeccoBagnaia is literally oozing confidence 

The title contender lists his biggest threats for the #AustralianGP 🇦🇺 and @AleixEspargaro is not included! 👀

#MotoGP | 🎥
https://t.co/KOwcYLUxRb",MotoGP,352,33
2022-10-15 12:15:00+00:00,"A record-breaking qualifying session! 💥

Watch how the #MotoGP riders have fought for pole at the magnificent Phillip Island! ⚔️

#AustralianGP 🇦🇺 | 🎥

https://t.co/pmNIhTyEcQ",MotoGP,156,15
2022-10-15 11:45:00+00:00,"Fantastic Fermin strikes again 💪

@Aldeguer54 takes pole in #Moto2 🔥

#AustralianGP 🇦🇺 | 🎥
https://t.co/C7NH8Zgo2d",MotoGP,181,11
2022-10-15 11:15:00+00:00,"Hearing both sides of the story 🎙️

@_moliveira88 and @Bestia23 open up on the late Q1 incident that may rule the Italian out of championship contention at the #AustralianGP 🇦🇺 

#MotoGP | 🎥
https://t.co/kyZ3brQz92",MotoGP,132,15
2022-10-15 11:00:01+00:00,"The 3 year wait for 2 wheeled racing around Phillip Island is nearly over! 🙌

This is when the #MotoGP race will begin wherever you are in the world 🌏

#AustralianGP 🇦🇺 https://t.co/PeNzyiBiel",MotoGP,378,70
2022-10-15 10:45:00+00:00,"Just enough to stay in contention for the #MotoGP World Champion 💪

@FabioQ20 looks ahead to tomorrow's race after his P4 qualifier ⚔️

#AustralianGP 🇦🇺 | 🎥
https://t.co/vKa1UZ2ciP",MotoGP,437,36
2022-10-15 10:30:00+00:00,"It’s Race Day tomorrow!! 🔥

The grid is set and the #MotoGP World Championship split by just 2 points… Get ready for some epic action! ⚔️

#AustralianGP 🇦🇺 https://t.co/UeXqGeyF5X",MotoGP,285,59
2022-10-15 10:15:00+00:00,"✌️ From a pleased @Luca_Marini_97 to a downbeat @JohannZarco1 😌 

Mixed reactions and emotions from the #MotoGP riders as they reflect on today's thrilling qualifying ⚡️

 #AustralianGP 🇦🇺 | 🎥
https://t.co/aThcCRlCER",MotoGP,118,10
2022-10-15 09:45:00+00:00,"Just 0.004s off the front row for 'Captain Aprilia' 😧

@AleixEspargaro opens up about a mistake in qualifying, sheer pace and tyre selections ahead of the race 🏍️🔍

#AustralianGP 🇦🇺 | 🎥
https://t.co/UoqFYp2Ytt",MotoGP,172,16
2022-10-15 09:15:00+00:00,"His unreal save, his P2 on the grid, his pace, his rivals... 

We had plenty to talk about with @marcmarquez93  today! 🎙️

#AustralianGP 🇦🇺 | 🎥
https://t.co/kxdSSCjna6",MotoGP,340,60
2022-10-15 09:01:07+00:00,"A MASSIVE throwback for @marcmarquez93, who replicated his infamous 2019 save 🤯🔥 

The lean angle might be slightly different this year, but that front tyre was still pointing towards Tasmania! 😂

 #AustralianGP 🇦🇺 https://t.co/fBsoHBChyL",MotoGP,2192,352
2022-10-15 08:45:00+00:00,"Tomorrow is going to be epic 🔥

Hear from pole man @88jorgemartin on his record breaking lap and expectations for the race 💪

#AustralianGP 🇦🇺 | #MotoGP 🎥
https://t.co/AxaLxnG0S9",MotoGP,202,19
2022-10-15 08:31:22+00:00,"A 9 year all-time lap record around Phillip Island finally broken thanks to @88jorgemartin's pole charge 🔥

Ride onboard with him for that barnstorming run and predict the next #MotoGP pole lap time here 👉 https://t.co/CzhfMPem0U to win @TISSOT prizes 🙌

#AustralianGP 🇦🇺 https://t.co/PjUMRqw1tA",MotoGP,423,74
2022-10-15 08:25:33+00:00,"From now on Phillip Island's Turn 4 is @jackmilleraus  corner  🫶

Surrounded by his family and friends the Aussie has received one of the biggest honours a rider could ask for, a corner at his home circuit  ♥️

#AustralianGP 🇦🇺 | 🎥

https://t.co/UD3RhE3Twc",MotoGP,512,42
2022-10-15 08:15:00+00:00,"He’s a man with a plan 💪

@PeccoBagnaia talks racing strategy for tomorrow’s #AustralianGP 🇦🇺

#MotoGP | 🎥
https://t.co/5QCgqU1oe0",MotoGP,159,22
2022-10-15 08:00:01+00:00,"We've been waiting almost a decade to beat those pesky Phillip Island lap records ⏱️

But now we've done all three in one day! 🔥

#AustralianGP 🇦🇺 https://t.co/qnSlZVNgp8",MotoGP,446,68
2022-10-15 07:45:00+00:00,"The story behind @PeccoBagnaia and @Official_CS27's friendship 🤝

The 2-time #MotoGP World Champion reveals how they became friends and he also gives us his thoughts on the title fight! 👀

 #AustralianGP 🇦🇺 | 🎥

https://t.co/z8HlaJ4RTO",MotoGP,189,29
2022-10-15 07:15:00+00:00,"A history-making Saturday for @ducaticorse and @marcmarquez93, who keeps a personal record alive at Phillip Island 🙌

Here are ten mind-blowing stats from the #AustralianGP 🇦🇺 qualifying 📊🤯

#MotoGP | 📰
https://t.co/jfUfsiQ8Bj",MotoGP,164,24
2022-10-15 07:14:29+00:00,"@somkiat35 Medical Info Update 📋

#Moto2 rider #35 @somkiat35 to be reviewed before the Moto2 Warm Up 

#AustralianGP 🇦🇺",MotoGP,185,33
2022-10-15 06:52:55+00:00,"Medical Info 📋
 
#Moto2 rider #35 @somkiat35 decided to go to the medical centre for a check-up after suffering back pain

#AustralianGP 🇦🇺",MotoGP,281,50
2022-10-15 06:45:00+00:00,"A flying Japanese, a title contender and a rookie! 🧐

This is what the #Moto3 front row has to say after a record-breaking Q2! 🔥

#AustralianGP 🇦🇺 | 🎥

https://t.co/yyuxuZPlMH",MotoGP,227,24
2022-10-15 06:35:38+00:00,"⚠️ @_moliveira88 has been sanctioned for an illegal practice start and for impeding @Bestia23 in Q1 

More details here 👇

#AustralianGP 🇦🇺 | 📰

https://t.co/msASvmljFD",MotoGP,161,28
2022-10-15 06:16:45+00:00,"“I think Marc, Jorge, Fabio will be very competitive” 🎙️ - @PeccoBagnaia 

Outlining the riders to watch tomorrow, Pecco points out that perhaps @AleixEspargaro doesn't quite have the pace of some of the others ⚔️

#AustralianGP 🇦🇺 https://t.co/eGanL4SSBm",MotoGP,373,58
2022-10-15 06:15:00+00:00,"Speed Up riders left and right for @Afernandez37 on the front row ⚠️

Check out the full results of today's red-flagged #Moto2 qualifying 🚩🦆

#AustralianGP 🇦🇺 | 📰 

https://t.co/EgAJDfRzQf",MotoGP,131,19
2022-10-15 06:11:33+00:00,"@_moliveira88 @Bestia23 FIM MotoGP Stewards 📋

#MotoGP rider #88 @_moliveira88 has been given a 3-place grid and long lap penalty for tomorrow's #AustralianGP due to doing a practice start at Turn 2 before taking the chequered flag and disturbing rider #23 by riding slowly on the racing line",MotoGP,208,28
2022-10-15 06:11:07+00:00,"“For tomorrow our pace is not bad” 🎙️ - @marcmarquez93 

Translation: 'I'm gonna be pretty quick' 😈 Watch out for Marc tomorrow 👀

#AustralianGP 🇦🇺 https://t.co/q92MyNtnL2",MotoGP,1203,184
2022-10-15 06:08:15+00:00,"“Yesterday I was quite lost” 🎙️ - @88jorgemartin 

It was only his second day on a premier class machine around this place so to be on pole is incredibly impressive! 👏

#AustralianGP 🇦🇺 https://t.co/gj6IloNPMN",MotoGP,208,29
2022-10-15 05:52:31+00:00,"Two guys that have been there, done that and one that is there and is doing it 👊

Aussie legends, all three of them 😎

#AustralianGP 🇦🇺 https://t.co/3R3VA04SPO",MotoGP,603,50
2022-10-15 05:45:00+00:00,"The Phillip Island lap record now belongs to a different Jorge ⏱️🔄

Check out the first reactions post-qualifying, including @marcmarquez93 on getting the slipstream from @PeccoBagnaia 💨 

#AustralianGP 🇦🇺 | 📽️
https://t.co/J5r7As6jjf",MotoGP,164,24
2022-10-15 05:30:00+00:00,"A stunner from @AyumuSasaki1! 🚀

#AustralianGP 🇦🇺 | 📰
https://t.co/kT9sI4Aur5",MotoGP,235,22
2022-10-15 05:15:00+00:00,"👊 @88jorgemartin breaks nine-year-old lap record for pole! 

#AustralianGP 🇦🇺 | 📰
https://t.co/qF53hQQaVz",MotoGP,242,36
2022-10-15 05:03:07+00:00,"🔥🔥🔥 @Aldeguer54 rules on Saturday at  Phillip Island 

#Moto2 championship leader @Afernandez37 secures a front-row start, whilst @AiOgura79 struggles in P13 ⚠️

#AustralianGP 🇦🇺 https://t.co/w1nfb6xk2T",MotoGP,310,83
2022-10-15 04:59:13+00:00,"Down in P13 👊

With his title rival securing a front-row start, @AiOgura79 will need to bring his A-Game tomorrow ⚔️ 

#AustralianGP 🇦🇺 https://t.co/58KDO7hhNN",MotoGP,325,45
2022-10-15 04:56:15+00:00,"THAT moment 🐦👀

#AustralianGP 🇦🇺 https://t.co/M0tf6Zjfsb",MotoGP,3624,726
2022-10-15 04:54:37+00:00,"That's pole number 2 in 2022 and a new track record for @Aldeguer54!!! 👏

The Speed Up rider will share the front row with @Afernandez37 and @AlonsoLopez_21 🌶️

#AustralianGP 🇦🇺 https://t.co/CBTh4omEL8",MotoGP,215,60
2022-10-15 04:51:52+00:00,"🚩 Red flag

#Moto2 qualifying prematurely draws to a close due to safety conditions 🐦 

#AustralianGP 🇦🇺 https://t.co/zuqxpyxUEJ",MotoGP,453,114
2022-10-15 04:47:57+00:00,"A conduct warning for @Afernandez37 ⚠️

Here is what happened with @18ManuGonzalez 👇

#AustralianGP 🇦🇺 https://t.co/xFPc7JYoJl",MotoGP,180,31
2022-10-15 04:45:41+00:00,"@AiOgura79 was literally this close to losing his bike 🤏 

He reverts back to the pits as he stands 11th 

#AustralianGP 🇦🇺 https://t.co/ETiAmSNfr9",MotoGP,89,15
2022-10-15 04:42:39+00:00,"It's a Speed Up 1-2 as it stands with @Aldeguer54 on top 🤜🤛

#AustralianGP 🇦🇺 https://t.co/hqzuALsSoz",MotoGP,152,21
2022-10-15 04:40:45+00:00,"Defying gravity laws! 🤯

Have a look at @marcmarquez93' miraculous save at Turn 10 during Q2! 👀

#AustralianGP 🇦🇺 | 🎥

https://t.co/k5ckPF4VeM",MotoGP,232,44
2022-10-15 04:36:22+00:00,"Down to business ⚔️

#Moto2 Q2 starts now! 🚦 

#AustralianGP 🇦🇺 https://t.co/KiM9fTgY15",MotoGP,141,23
2022-10-15 04:30:00+00:00,"Tomorrow’s grid has been decided by an almighty new all-time lap record from @88jorgemartin 🔥

And the battle for the #MotoGP World Championship couldn't be hotter with the main contenders starting from 3rd, 4th and 5th on the grid ⚔️

#AustralianGP 🇦🇺 https://t.co/lTD54Crc4U",MotoGP,1409,445
2022-10-15 04:27:31+00:00,"✅ @18ManuGonzalez nails it  

@dallap48, Vietti and @somkiat35 advance to the fight for pole 👊

#AustralianGP 🇦🇺 https://t.co/vXt5G85ws9",MotoGP,173,21
